Origin,Destination,Travel_Time_Min,Transfers,Target_Flow_Baseline,Predicted_Flow
CKT,MOK,5.569999999999999,1,0.02316697131233943,0.022973754
CKT,MOS,5.64,0,0.02268108578893889,0.022760779
CKT,NAC,6.76,0,0.016606440641938572,0.016630473
CKT,NOP,7.01,2,0.015586010620307636,0.015570697
CKT,NTK,5.550000000000001,1,0.023308664996212335,0.022973754
CKT,OCP,6.89,2,0.016063715119650584,0.016076928
CKT,OLY,9.94,1,0.008355363642136434,0.008278327
CKT,POA,9.459999999999999,2,0.009139798705073322,0.009390878
CKT,PRE,5.659999999999999,1,0.02254506759011264,0.022509739
CKT,QUB,7.109999999999999,2,0.01520401507630135,0.015216408
CKT,SHM,4.07,0,0.038903088516197296,0.038785256
CKT,SHS,3.9099999999999997,1,0.0414798345784197,0.041361578
CKT,SHT,3.3,1,0.05408328826392645,0.05407436
CKT,SHW,6.8,2,0.01643655489809336,0.016577544
CKT,SIH,9.739999999999998,0,0.008669447825529098,0.008799443
CKT,SKM,5.58,1,0.02309660849400874,0.022973754
CKT,SKW,7.399999999999999,2,0.014172335600907035,0.014178564
CKT,SOH,8.61,2,0.010828124103295974,0.010608079
CKT,SSP,7.640000000000001,2,0.013395919067215363,0.01339084
CKT,STW,2.0,0,0.1111111111111111,0.10829182
CKT,SUN,10.339999999999998,1,0.007776315830401665,0.00793572
CKT,SUW,2.3599999999999994,0,0.08857709750566896,0.085836574
CKT,SWH,7.309999999999999,2,0.014480979956875648,0.014370472
CKT,SYP,6.88,2,0.016104511840037104,0.016076928
CKT,TAK,7.209999999999999,2,0.014835892772101403,0.014847696
CKT,TAP,3.5399999999999996,1,0.048516369423043354,0.04835156
CKT,TAW,0.19,0,0.706164818868724,0.71147573
CKT,TIH,6.85,2,0.016227838857560146,0.016162844
CKT,TIK,6.000000000000001,1,0.020408163265306117,0.020532377
CKT,TIS,9.299999999999999,0,0.009425959091337546,0.009390878
CKT,TKO,9.14,2,0.009725772129049324,0.009730716
CKT,TKW,2.3799999999999994,0,0.08753194916144395,0.085836574
CKT,TSH,4.09,0,0.038597967431035086,0.03852999
CKT,TST,6.7299999999999995,2,0.01673558940235537,0.016630473
CKT,TSW,8.399999999999999,2,0.011317338162064287,0.0111674415
CKT,TSY,10.249999999999998,1,0.007901234567901236,0.00793572
CKT,TUC,10.419999999999998,1,0.007667747307853923,0.0074872146
CKT,TUM,11.739999999999998,0,0.00616114094472471,0.0061431127
CKT,TWH,8.309999999999999,2,0.011537205757988653,0.011646236
CKT,TWO,3.7399999999999998,1,0.04450853673734622,0.0444596
CKT,TWW,8.799999999999999,0,0.010412328196584759,0.010457551
CKT,UNI,3.4699999999999998,1,0.050047795644840826,0.04978171
CKT,WAC,6.6899999999999995,2,0.016910144564825886,0.01683691
CKT,WCH,7.55,2,0.013679422728360861,0.013723413
CKT,WHA,5.4399999999999995,1,0.02411172408471896,0.024380168
CKT,WKS,7.64,0,0.013395919067215363,0.01339084
CKT,WTS,5.32,1,0.025036051914757246,0.02513171
CKT,YAT,5.890000000000001,1,0.02106500449737846,0.021310866
CKT,YMT,5.47,1,0.023888640712454823,0.023981387
CKT,YUL,8.94,0,0.01012108870526985,0.010317262
CSW,ADM,0.77,0,0.3191930798940279,0.3160256
CSW,AIR,7.59,2,0.013552320767169774,0.013516554
CSW,AUS,7.17,1,0.01498152029471647,0.01495707
CSW,AWE,8.79,2,0.010433610415247263,0.010457551
CSW,CAB,3.91,1,0.0414798345784197,0.041361578
CSW,CEN,1.01,0,0.24751862577658976,0.24166647
CSW,CHH,3.79,1,0.04358418939945346,0.043285854
CSW,CHW,4.719999999999999,1,0.03056384175265295,0.030614264
CSW,CIO,11.29,2,0.006620582995297401,0.0066733477
CSW,CKT,7.289999999999999,2,0.014550936279994937,0.014370472
CSW,DIH,3.7,1,0.04526935264825712,0.045126107
CSW,DIS,8.58,2,0.010896047349863365,0.011140741
CSW,ETS,6.840000000000001,2,0.01626926280716368,0.016162844
CSW,EXC,3.84,1,0.04268834096031692,0.042769413
CSW,FAN,4.79,1,0.029829286990553067,0.029734116
CSW,FOH,4.0600000000000005,1,0.03905700760830508,0.03893571
CSW,FOT,4.35,1,0.034937549130928475,0.034982264
CSW,HAH,7.8,2,0.012913223140495866,0.013025447
CSW,HEO,11.889999999999999,2,0.006018581769354707,0.006108572
CSW,HFC,4.659999999999999,1,0.031215273008777748,0.03140393
CSW,HIK,6.75,2,0.01664932362122789,0.016630473
CSW,HKU,4.079999999999999,1,0.03875007750015501,0.038806163
CSW,HOK,6.01,1,0.020349978937771802,0.020139303
CSW,HOM,3.4800000000000004,1,0.04982461734693877,0.04978171
CSW,HUH,3.9099999999999997,1,0.0414798345784197,0.041361578
CSW,JOR,0.52,0,0.4328254847645429,0.4326568
CSW,KAT,6.7700000000000005,2,0.016563723127429687,0.016577544
CSW,KET,4.139999999999999,1,0.03785068661145515,0.037800595
CSW,KOB,3.9,1,0.041649312786339016,0.041395668
CSW,KOT,3.41,1,0.05141890467449262,0.051438335
CSW,KOW,4.12,1,0.03814697265625,0.038064804
CSW,KSR,3.27,1,0.05484591041468994,0.054687966
CSW,KWF,0.41000000000000003,0,0.5029928072028569,0.51553994
CSW,KWH,0.48000000000000004,0,0.4565376186997809,0.44978437
CSW,KWT,4.16,1,0.03755783907217114,0.037510987
CSW,LAK,0.29000000000000004,0,0.6009254251547382,0.59157366
CSW,LAT,4.26,1,0.03614335901921381,0.036191136
CSW,LCK,0.07,0,0.8734387282732116,0.87337005
CSW,LET,5.640000000000001,1,0.022681085788938887,0.022760779
CSW,LHP,7.6499999999999995,2,0.01336496374753584,0.01339084
CSW,LMC,4.92,1,0.028533601168736305,0.02864047
CSW,LOF,3.5100000000000002,1,0.04916396674549289,0.049279474
CSW,LOP,3.69,1,0.045462604734475665,0.045126107
CSW,LOW,4.94,1,0.02834177918353002,0.02864047
CSW,MEF,0.17,0,0.7305135510263716,0.7368085
CSW,MKK,3.9899999999999998,1,0.0401604812832077,0.040079176
CSW,MOK,0.35,0,0.5486968449931412,0.54113084
CSW,MOS,12.93,2,0.005153446444611531,0.0051932484
CSW,NAC,3.8,1,0.043402777777777776,0.043285854
CSW,NOP,4.15,1,0.03770383636535017,0.037800595
CSW,NTK,4.01,1,0.039840478723192345,0.039920446
CSW,OCP,4.03,1,0.03952428569734673,0.039656322
CSW,OLY,3.98,1,0.04032193029144691,0.040317502
CSW,POA,7.92,2,0.012568119206097047,0.012612407
CSW,PRE,0.24,0,0.6503642039542143,0.64147717
CSW,QUB,4.25,1,0.036281179138321996,0.036193755
CSW,SHM,11.36,2,0.006545804924539961,0.0064741173
CSW,SHS,4.87,1,0.029021763420388945,0.02864047
CSW,SHT,4.26,1,0.03614335901921381,0.036191136
CSW,SHW,3.94,1,0.04097756068776739,0.04133319
CSW,SIH,4.15,1,0.03770383636535017,0.037800595
CSW,SKM,3.3400000000000003,1,0.05309095542483383,0.053351622
CSW,SKW,4.539999999999999,1,0.0325822049029702,0.032491654
CSW,SOH,5.750000000000001,1,0.021947873799725643,0.022237107
CSW,SSP,0.09,0,0.84167999326656,0.83401775
CSW,STW,9.29,2,0.009444288613682319,0.009390878
CSW,SUN,3.58,1,0.04767262256631261,0.047562882
CSW,SUW,6.82,2,0.01635258796057064,0.016162844
CSW,SWH,4.449999999999999,1,0.03366719973066241,0.03353501
CSW,SYP,4.02,1,0.03968190981095539,0.039656322
CSW,TAK,4.35,1,0.034937549130928475,0.034982264
CSW,TAP,4.5,1,0.03305785123966942,0.033256564
CSW,TAW,4.1499999999999995,1,0.037703836365350185,0.037800595
CSW,TIH,3.99,1,0.0401604812832077,0.040079176
CSW,TIK,4.46,1,0.03354398958794563,0.03344602
CSW,TIS,3.71,1,0.04507733015988929,0.045015525
CSW,TKO,7.6,2,0.013520822065981613,0.013516554
CSW,TKW,6.84,2,0.016269262807163683,0.016162844
CSW,TSH,11.379999999999999,2,0.006524672396198988,0.0064741173
CSW,TST,0.67,0,0.35856430850873106,0.35610315
CSW,TSW,0.67,0,0.35856430850873106,0.35610315
CSW,TSY,3.49,1,0.049602928556901994,0.04959076
CSW,TUC,3.66,1,0.046049844351526086,0.046090752
CSW,TUM,6.15,1,0.019560858721697882,0.019807912
CSW,TWH,0.5800000000000001,0,0.40057683063611593,0.393596
CSW,TWO,4.7,1,0.03077870113881194,0.030614264
CSW,TWW,3.21,1,0.056420354206983714,0.056594953
CSW,UNI,4.43,1,0.03391566530664849,0.03415797
CSW,WAC,3.83,1,0.04286528726172258,0.042769413
CSW,WCH,4.69,1,0.030886981446190245,0.030614264
CSW,WHA,3.5200000000000005,1,0.04894666771086223,0.049279474
CSW,WKS,14.93,2,0.003940655307333678,0.003980321
CSW,WTS,3.6100000000000003,1,0.04705417346991591,0.047038767
CSW,YAT,4.35,1,0.034937549130928475,0.034982264
CSW,YMT,0.42,0,0.4959333465582226,0.48668325
CSW,YUL,3.35,1,0.052847139648566535,0.052632686
DIH,ADM,3.4000000000000004,1,0.051652892561983466,0.051438335
DIH,AIR,11.26,3,0.0066530235330748404,0.0066733477
DIH,AUS,2.52,0,0.08070764462809918,0.085836574
DIH,AWE,12.459999999999999,3,0.005519628904309506,0.00542399
DIH,CAB,6.54,2,0.017589654468827615,0.01749946
DIH,CEN,4.17,1,0.03741268813905548,0.037510987
DIH,CHH,0.09,0,0.84167999326656,0.83401775
DIH,CHW,7.229999999999999,2,0.01476387398147725,0.014847696
DIH,CIO,6.1899999999999995,0,0.019343818972804527,0.019097421
DIH,CKT,2.19,0,0.09826947455311956,0.09652109
DIH,CSW,3.6699999999999995,1,0.045852839895638944,0.045918293
DIH,DIS,12.25,3,0.005695977216091136,0.0056609036
DIH,ETS,0.52,0,0.4328254847645429,0.4326568
DIH,EXC,3.3200000000000003,1,0.05358367626886145,0.053351622
DIH,FAN,3.9699999999999998,1,0.0404843548210794,0.040389743
DIH,FOH,6.69,2,0.016910144564825882,0.01683691
DIH,FOT,3.53,1,0.048730806153726214,0.04840475
DIH,HAH,4.1,1,0.03844675124951942,0.03852999
DIH,HEO,6.789999999999999,0,0.016478781097519782,0.016577544
DIH,HFC,7.169999999999999,2,0.014981520294716475,0.01495707
DIH,HIK,0.05,0,0.9070294784580498,0.9185788
DIH,HKU,6.71,2,0.01682252738286895,0.01683691
DIH,HOK,9.17,2,0.009668477572516,0.009730716
DIH,HOM,0.16,0,0.7431629013079668,0.7368085
DIH,HUH,0.24,0,0.6503642039542143,0.64147717
DIH,JOR,3.6799999999999997,1,0.045657096939148226,0.045891114
DIH,KAT,0.07,0,0.8734387282732116,0.87337005
DIH,KET,6.77,2,0.016563723127429694,0.016577544
DIH,KOB,0.2,0,0.6944444444444444,0.68176067
DIH,KOT,0.24,0,0.6503642039542143,0.64147717
DIH,KOW,7.789999999999998,2,0.012942621476209523,0.013025447
DIH,KSR,6.619999999999999,0,0.01722225666673556,0.017352348
DIH,KWF,4.079999999999999,1,0.03875007750015501,0.038806163
DIH,KWH,4.1499999999999995,1,0.037703836365350185,0.037800595
DIH,KWT,0.45999999999999996,0,0.4691311690748734,0.46975625
DIH,LAK,3.9599999999999995,1,0.04064776274713841,0.040389743
DIH,LAT,0.5599999999999999,0,0.41091387245233396,0.41507247
DIH,LCK,3.7399999999999993,1,0.044508536737346234,0.0444596
DIH,LET,8.27,2,0.011636986532515487,0.011661855
DIH,LHP,3.9499999999999997,1,0.04081216202428325,0.040389743
DIH,LMC,4.1,1,0.03844675124951942,0.03852999
DIH,LOF,0.16,0,0.7431629013079668,0.7368085
DIH,LOP,7.039999999999999,0,0.01546991411103686,0.01553607
DIH,LOW,4.12,1,0.03814697265625,0.038064804
DIH,MEF,3.8399999999999994,1,0.04268834096031692,0.042769413
DIH,MKK,3.3200000000000003,1,0.05358367626886145,0.053351622
DIH,MOK,0.5099999999999999,0,0.43857725538353587,0.4326568
DIH,MOS,7.829999999999999,0,0.012825626628052984,0.01270016
DIH,NAC,4.52,0,0.03281873555975636,0.032491654
DIH,NOP,3.8099999999999996,1,0.04322249644494967,0.043285854
DIH,NTK,0.31,0,0.5827166249053085,0.59157366
DIH,OCP,6.66,2,0.017042859382775805,0.01683691
DIH,OLY,7.649999999999999,2,0.01336496374753584,0.01339084
DIH,POA,4.22,1,0.036699402533726756,0.03658234
DIH,PRE,0.42999999999999994,0,0.4890214680424471,0.48668325
DIH,QUB,3.76,1,0.04413530117929525,0.0444596
DIH,SHM,6.26,0,0.018972595982363075,0.019097421
DIH,SHS,4.05,1,0.03921184197627684,0.03927522
DIH,SHT,3.44,1,0.05072640207775344,0.05053343
DIH,SHW,6.57,2,0.01745051470293116,0.01749946
DIH,SIH,7.499999999999999,0,0.01384083044982699,0.013754786
DIH,SKM,0.33999999999999997,0,0.556916907997327,0.5595456
DIH,SKW,7.049999999999999,2,0.015431503414220135,0.01553607
DIH,SOH,8.379999999999999,2,0.011365651183618916,0.0111674415
DIH,SSP,3.5799999999999996,1,0.04767262256631261,0.047562882
DIH,STW,4.1899999999999995,0,0.037124899298710656,0.037133664
DIH,SUN,7.249999999999999,2,0.014692378328741965,0.014847696
DIH,SUW,0.12000000000000001,0,0.7971938775510203,0.8018203
DIH,SWH,6.959999999999999,2,0.015782429736622815,0.015615726
DIH,SYP,6.65,2,0.017087444999786403,0.017352348
DIH,TAK,6.859999999999999,2,0.016186572914036353,0.016162844
DIH,TAP,3.6799999999999997,1,0.045657096939148226,0.045891114
DIH,TAW,2.05,0,0.10749798441279228,0.10829182
DIH,TIH,6.62,2,0.017222256666735557,0.017352348
DIH,TIK,0.7599999999999999,0,0.32283057851239677,0.3160256
DIH,TIS,7.059999999999999,0,0.015393235596549456,0.01553607
DIH,TKO,3.9,1,0.041649312786339016,0.041395668
DIH,TKW,0.14,0,0.7694675284702984,0.761559
DIH,TSH,6.279999999999999,0,0.018868494143219422,0.019097421
DIH,TST,3.8299999999999996,1,0.04286528726172258,0.042769413
DIH,TSW,4.339999999999999,1,0.0350685238956922,0.035050556
DIH,TSY,7.159999999999999,2,0.015018262206843522,0.01495707
DIH,TUC,7.329999999999999,2,0.014411526915688248,0.014370472
DIH,TUM,9.5,0,0.009070294784580499,0.008799443
DIH,TWH,4.249999999999999,1,0.03628117913832201,0.036193755
DIH,TWO,3.88,1,0.04199140016124698,0.04250025
DIH,TWW,6.56,0,0.01749671061840374,0.01749946
DIH,UNI,3.61,1,0.04705417346991592,0.047038767
DIH,WAC,6.46,2,0.017968935304645328,0.01802378
DIH,WCH,7.32,2,0.014446190828402365,0.014370472
DIH,WHA,0.7099999999999999,0,0.3419855682090216,0.33367243
DIH,WKS,9.829999999999998,0,0.008525955994130734,0.008278327
DIH,WTS,0.08,0,0.8573388203017832,0.8572837
DIH,YAT,0.6499999999999999,0,0.36730945821854916,0.3743699
DIH,YMT,0.5899999999999999,0,0.3955539733396623,0.393596
DIH,YUL,6.699999999999999,0,0.0168662506324844,0.01683691
DIS,ADM,9.59,2,0.008916780578538558,0.008799443
DIS,AIR,9.18,2,0.009649491857758772,0.009730716
DIS,AUS,11.04,2,0.00689837860509266,0.0069366577
DIS,AWE,10.379999999999999,2,0.007721745361547563,0.0074872146
DIS,CAB,12.73,3,0.005304676762173836,0.0053965542
DIS,CEN,9.83,2,0.008525955994130733,0.008278327
DIS,CHH,12.61,3,0.005398632310490461,0.0053965542
DIS,CHW,13.54,3,0.004730109416891033,0.004745503
DIS,CIO,20.11,4,0.0022440035176999142,0.0023778488
DIS,CKT,16.11,4,0.003415859356773188,0.003410215
DIS,CSW,8.82,2,0.010369958644604925,0.010340504
DIS,DIH,12.52,3,0.005470746822590246,0.00542399
DIS,ETS,13.04,2,0.00507301077101647,0.0051180962
DIS,EXC,12.66,3,0.0053591831747372394,0.0053965542
DIS,FAN,13.61,3,0.0046848918328749175,0.004745503
DIS,FOH,12.88,3,0.005190641895539369,0.0051932484
DIS,FOT,13.17,3,0.00498035498974296,0.0049942126
DIS,HAH,16.619999999999997,4,0.0032209812139491686,0.0031112258
DIS,HEO,20.71,4,0.0021216822988682307,0.0023778488
DIS,HFC,13.479999999999999,3,0.004769390433747444,0.004745503
DIS,HIK,15.57,4,0.003642126142125231,0.0036297466
DIS,HKU,12.9,3,0.005175715542673775,0.0051932484
DIS,HOK,8.36,1,0.011414274234787056,0.011646236
DIS,HOM,12.3,3,0.005653230821414438,0.0056609036
DIS,HUH,12.73,3,0.005304676762173836,0.0053965542
DIS,JOR,9.34,2,0.00935317203476387,0.009390878
DIS,KAT,15.299999999999997,2,0.0037637848620572863,0.0037850025
DIS,KET,12.96,3,0.005131320760913292,0.0051180962
DIS,KOB,12.719999999999999,3,0.005312412345196305,0.0053965542
DIS,KOT,12.23,3,0.00571321163049918,0.0056609036
DIS,KOW,6.359999999999999,1,0.018460538752362952,0.018697489
DIS,KSR,11.139999999999999,2,0.006785199579860443,0.006794795
DIS,KWF,8.65,2,0.010738543316599103,0.010608079
DIS,KWH,8.72,2,0.010584429880268928,0.0105825905
DIS,KWT,12.979999999999999,3,0.005116649372391789,0.0051180962
DIS,LAK,5.53,1,0.023451662605620423,0.023443304
DIS,LAT,13.079999999999998,3,0.0050442277892561995,0.0049942126
DIS,LCK,8.71,2,0.01060624219778308,0.0105825905
DIS,LET,14.459999999999999,3,0.0041838973505888425,0.0043425094
DIS,LHP,16.47,4,0.0032765303116733934,0.0031112258
DIS,LMC,13.74,3,0.004602619074358072,0.004659869
DIS,LOF,12.33,3,0.005627813555039172,0.0056609036
DIS,LOP,11.559999999999999,2,0.006338999553734432,0.006456633
DIS,LOW,13.76,3,0.004590154302627037,0.004659869
DIS,MEF,8.620000000000001,2,0.010805624111237413,0.010608079
DIS,MKK,12.81,3,0.005243395811890029,0.0051932484
DIS,MOK,9.17,2,0.009668477572516,0.009730716
DIS,MOS,21.75,4,0.0019321338002656683,0.0023778488
DIS,NAC,6.04,1,0.020176911157024795,0.020139303
DIS,NOP,12.97,3,0.00512397719010314,0.0051180962
DIS,NTK,12.829999999999998,3,0.005228241496657325,0.0051932484
DIS,OCP,12.85,3,0.005213152784475231,0.0051932484
DIS,OLY,6.22,1,0.019183400986794146,0.019097421
DIS,POA,16.74,4,0.003177552750553212,0.0031112258
DIS,PRE,9.06,2,0.009881071424336682,0.009746836
DIS,QUB,13.07,3,0.005051400526052851,0.0049942126
DIS,SHM,20.18,4,0.0022291951446346396,0.0023778488
DIS,SHS,13.69,3,0.0046340040436319285,0.004659869
DIS,SHT,13.08,3,0.005044227789256199,0.0049942126
DIS,SHW,12.76,3,0.005281571119524067,0.0053965542
DIS,SIH,12.019999999999998,2,0.005898995047203761,0.0058388477
DIS,SKM,12.16,3,0.005774152123502185,0.0058388477
DIS,SKW,13.36,3,0.0048494347498855535,0.004940846
DIS,SOH,14.569999999999999,3,0.0041249888109678515,0.0041328445
DIS,SSP,8.91,2,0.010182459491630528,0.010317262
DIS,STW,18.11,4,0.0027382848643220927,0.0023778488
DIS,SUN,2.0,0,0.1111111111111111,0.10829182
DIS,SUW,15.279999999999998,2,0.0037730381710725704,0.0037850025
DIS,SWH,13.27,3,0.004910797813123519,0.004940846
DIS,SYP,12.84,3,0.005220688963881185,0.0051932484
DIS,TAK,13.17,3,0.00498035498974296,0.0049942126
DIS,TAP,13.32,3,0.004876564401860117,0.004940846
DIS,TAW,12.97,3,0.00512397719010314,0.0051180962
DIS,TIH,12.81,3,0.005243395811890029,0.0051932484
DIS,TIK,13.279999999999998,3,0.004903922353255029,0.004940846
DIS,TIS,11.579999999999998,2,0.0063188597743914325,0.006456633
DIS,TKO,16.419999999999998,4,0.0032953663195108103,0.0031112258
DIS,TKW,15.239999999999998,2,0.0037916474556528926,0.0037850025
DIS,TSH,20.2,4,0.0022249911000356,0.0023778488
DIS,TST,9.49,2,0.009087596249003772,0.008799443
DIS,TSW,8.91,2,0.010182459491630528,0.010317262
DIS,TSY,5.08,1,0.027051592797783932,0.027135413
DIS,TUC,5.08,1,0.027051592797783932,0.027135413
DIS,TUM,14.019999999999998,2,0.004432616254226501,0.0043425094
DIS,TWH,8.82,2,0.010369958644604925,0.010340504
DIS,TWO,13.52,3,0.004743148995590769,0.004745503
DIS,TWW,11.079999999999998,2,0.006852769615367748,0.006794795
DIS,UNI,13.25,3,0.0049245921822099106,0.004940846
DIS,WAC,12.65,3,0.0053670383340713,0.0053965542
DIS,WCH,13.51,3,0.004749689014111801,0.004745503
DIS,WHA,12.34,3,0.005619379215939257,0.0056609036
DIS,WKS,23.75,4,0.0016324864809713294,0.0023778488
DIS,WTS,12.43,3,0.005544315994963543,0.00542399
DIS,YAT,13.169999999999998,3,0.00498035498974296,0.0049942126
DIS,YMT,9.24,2,0.0095367431640625,0.009615731
DIS,YUL,11.219999999999999,2,0.006696649800038039,0.0067645772
ETS,ADM,3.24,1,0.05562477750088999,0.055523038
ETS,AIR,11.59,2,0.006308825858110722,0.006456633
ETS,AUS,2.0,0,0.1111111111111111,0.10829182
ETS,AWE,12.79,2,0.005258616111032524,0.0053965542
ETS,CAB,6.38,2,0.01836061721050815,0.018102977
ETS,CEN,6.3100000000000005,2,0.018713940575753093,0.018697489
ETS,CHH,4.01,1,0.039840478723192345,0.039920446
ETS,CHW,7.189999999999999,2,0.014908439816864733,0.014847696
ETS,CIO,10.45,0,0.0076276196106100196,0.0074872146
ETS,CKT,6.449999999999999,0,0.0180172064321427,0.01802378
ETS,CSW,6.7,2,0.016866250632484397,0.01683691
ETS,DIH,3.92,1,0.04131138872364334,0.04133319
ETS,DIS,12.58,2,0.005422511230020757,0.00542399
ETS,EXC,3.16,1,0.05778476331360946,0.057747114
ETS,FAN,3.9599999999999995,1,0.04064776274713841,0.040389743
ETS,FOH,6.53,2,0.01763640436042461,0.01749946
ETS,FOT,3.5199999999999996,1,0.04894666771086226,0.049279474
ETS,HAH,8.02,2,0.012290991686373223,0.012548163
ETS,HEO,11.049999999999999,0,0.006886933764914517,0.0069366577
ETS,HFC,7.129999999999999,2,0.015129302584538762,0.015216408
ETS,HIK,4.31,0,0.035465897766003104,0.035660736
ETS,HKU,6.55,2,0.017543090215341433,0.01749946
ETS,HOK,9.32,1,0.009389459768042785,0.009390878
ETS,HOM,0.2,0,0.6944444444444444,0.68176067
ETS,HUH,0.08,0,0.8573388203017832,0.8572837
ETS,JOR,6.369999999999999,2,0.018410476297432296,0.018697489
ETS,KAT,2.2600000000000002,0,0.09409462155143211,0.09652109
ETS,KET,6.609999999999999,2,0.01726754857793104,0.017352348
ETS,KOB,4.12,1,0.03814697265625,0.038064804
ETS,KOT,3.23,1,0.05588808968920632,0.055523038
ETS,KOW,7.319999999999999,1,0.014446190828402365,0.014370472
ETS,KSR,6.1,0,0.019837333862328905,0.019807912
ETS,KWF,7.11,2,0.01520401507630135,0.015216408
ETS,KWH,7.180000000000001,2,0.014944913050495874,0.01495707
ETS,KWT,4.380000000000001,1,0.03454899738809579,0.034237307
ETS,LAK,6.99,2,0.01566413586444883,0.015615726
ETS,LAT,4.48,1,0.03329958974905429,0.03344602
ETS,LCK,6.7700000000000005,2,0.016563723127429687,0.016577544
ETS,LET,8.11,2,0.012049339635941254,0.012132986
ETS,LHP,7.87,2,0.012710211002212845,0.01270016
ETS,LMC,4.089999999999999,1,0.03859796743103509,0.03852999
ETS,LOF,3.73,1,0.04469693244952598,0.04465444
ETS,LOP,6.52,0,0.017683340878225443,0.01749946
ETS,LOW,4.109999999999999,1,0.03829642196529579,0.038313285
ETS,MEF,6.0,0,0.02040816326530612,0.020532377
ETS,MKK,3.16,1,0.05778476331360946,0.057747114
ETS,MOK,3.37,1,0.05236451989589933,0.052082922
ETS,MOS,12.09,0,0.005836072883212595,0.0058388477
ETS,NAC,4.0,0,0.04,0.04005827
ETS,NOP,6.62,2,0.017222256666735557,0.017352348
ETS,NTK,4.23,1,0.036559194820293274,0.03658234
ETS,OCP,6.5,2,0.017777777777777778,0.01802378
ETS,OLY,7.18,1,0.014944913050495874,0.01495707
ETS,POA,8.139999999999999,2,0.011970370937854625,0.011757334
ETS,PRE,3.46,1,0.050272476824388186,0.05053343
ETS,QUB,6.72,2,0.016778973932186098,0.01683691
ETS,SHM,10.52,0,0.0075352044753086425,0.0074872146
ETS,SHS,4.039999999999999,1,0.03936759889140843,0.03927522
ETS,SHT,3.4299999999999997,1,0.05095567365948362,0.05117125
ETS,SHW,6.41,2,0.01821224919456328,0.018102977
ETS,SIH,6.9799999999999995,0,0.015703418948373443,0.015615726
ETS,SKM,3.56,1,0.04809172052939365,0.04835156
ETS,SKW,7.009999999999999,2,0.015586010620307643,0.015570697
ETS,SOH,8.219999999999999,2,0.01176354336747898,0.011740652
ETS,SSP,6.61,2,0.017267548577931037,0.017352348
ETS,STW,8.45,0,0.011197894795778396,0.0111674415
ETS,SUN,7.58,1,0.013583929667845752,0.013543348
ETS,SUW,2.24,0,0.09525986892242035,0.09652109
ETS,SWH,6.919999999999999,2,0.01594225079073564,0.016076928
ETS,SYP,6.49,2,0.01782528016884105,0.01802378
ETS,TAK,6.819999999999999,2,0.016352587960570642,0.016162844
ETS,TAP,3.6699999999999995,1,0.045852839895638944,0.045918293
ETS,TAW,3.32,1,0.05358367626886145,0.053351622
ETS,TIH,6.46,2,0.017968935304645328,0.01802378
ETS,TIK,4.680000000000001,1,0.030995834159888904,0.030614264
ETS,TIS,6.539999999999999,0,0.01758965446882762,0.01749946
ETS,TKO,7.82,2,0.012854726168623156,0.013025447
ETS,TKW,2.2,0,0.09765624999999999,0.09652109
ETS,TSH,10.54,0,0.007509108548669537,0.0074872146
ETS,TST,6.34,2,0.01856127820386223,0.018697489
ETS,TSW,7.37,2,0.014274111472246128,0.014209704
ETS,TSY,7.49,1,0.013873454670567881,0.013754786
ETS,TUC,7.66,1,0.013334115601448619,0.01339084
ETS,TUM,8.98,0,0.010040120320801925,0.010317262
ETS,TWH,7.28,2,0.014586104693225042,0.014370472
ETS,TWO,3.8699999999999997,1,0.042164026495874266,0.04250025
ETS,TWW,6.04,0,0.020176911157024795,0.020139303
ETS,UNI,3.5999999999999996,1,0.047258979206049156,0.04723908
ETS,WAC,6.3,2,0.018765246762994934,0.018697489
ETS,WCH,7.16,2,0.015018262206843522,0.01495707
ETS,WHA,3.24,1,0.05562477750088999,0.055523038
ETS,WKS,14.09,0,0.004391587299705193,0.0043425094
ETS,WTS,3.83,1,0.04286528726172258,0.042769413
ETS,YAT,4.57,1,0.03223217480153038,0.032409962
ETS,YMT,3.27,1,0.05484591041468994,0.054687966
ETS,YUL,6.18,0,0.019397738999542214,0.019807912
EXC,ADM,0.08,0,0.8573388203017832,0.8572837
EXC,AIR,11.68,2,0.006219586223367732,0.0061431127
EXC,AUS,5.35,1,0.0248000496000992,0.02468423
EXC,AWE,12.879999999999999,2,0.00519064189553937,0.0051932484
EXC,CAB,3.22,1,0.056153275982120776,0.056594953
EXC,CEN,3.15,1,0.05806357961968354,0.057747114
EXC,CHH,3.6,1,0.047258979206049156,0.04723908
EXC,CHW,4.03,1,0.03952428569734673,0.039656322
EXC,CIO,7.45,1,0.01400511186583103,0.014108875
EXC,CKT,3.45,1,0.05049867440979674,0.05053343
EXC,CSW,4.180000000000001,1,0.037268377036716795,0.037133664
EXC,DIH,3.5100000000000002,1,0.04916396674549289,0.049279474
EXC,DIS,12.760000000000002,3,0.005281571119524066,0.0053965542
EXC,ETS,3.3499999999999996,1,0.052847139648566535,0.052632686
EXC,FAN,0.9499999999999998,0,0.26298487836949386,0.26027578
EXC,FOH,3.37,1,0.05236451989589933,0.052082922
EXC,FOT,0.51,0,0.4385772553835358,0.4326568
EXC,HAH,7.16,2,0.015018262206843522,0.01495707
EXC,HEO,8.05,1,0.012209639510393453,0.012132986
EXC,HFC,3.97,1,0.04048435482107938,0.040389743
