Origin,Destination,O_Cluster,D_Cluster,Travel_Time_Min,Transfers,Target_Flow_Baseline,O_GOV,D_GOV,O_CUF,D_CUF,O_TRS,D_TRS,O_RSF,D_RSF,O_CMF,D_CMF,O_UTI,D_UTI,O_BUS,D_BUS,O_MUF,D_MUF,O_SCH,D_SCH,O_AMD,D_AMD,O_TRH,D_TRH,O_REM,D_REM,O_HNC,D_HNC,O_TRF,D_TRF,O_COM,D_COM,O_BGD,D_BGD,Predicted_Flow
CKT,QUB,Mixed,Residential,7.109999999999999,2,270.43381616217215,3.0,15.0,7.0,2.0,10.0,17.0,50.0,18.0,9.0,20.0,8.0,8.0,2.0,3.0,15.0,8.0,16.0,10.0,1.0,3.0,1.0,1.0,12.0,8.0,9.0,3.0,0.0,3.0,4.0,1.0,0.0,1.0,204.66364
CKT,SHM,Mixed,Residential,4.07,0,606.1879252593862,3.0,3.0,7.0,2.0,10.0,18.0,50.0,22.0,9.0,16.0,8.0,7.0,2.0,5.0,15.0,10.0,16.0,13.0,1.0,2.0,1.0,0.0,12.0,3.0,9.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,749.2883
CKT,SHS,Mixed,Mixed,3.9099999999999997,1,1390.2381357303148,3.0,7.0,7.0,4.0,10.0,26.0,50.0,56.0,9.0,31.0,8.0,5.0,2.0,11.0,15.0,17.0,16.0,35.0,1.0,4.0,1.0,0.0,12.0,10.0,9.0,16.0,0.0,2.0,4.0,4.0,0.0,0.0,1522.8083
CKT,SHT,Mixed,Mixed,3.3,1,1192.5365062195783,3.0,18.0,7.0,9.0,10.0,16.0,50.0,29.0,9.0,20.0,8.0,9.0,2.0,15.0,15.0,12.0,16.0,6.0,1.0,1.0,1.0,0.0,12.0,8.0,9.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,1329.7289
CKT,SHW,Mixed,Special/Industrial,6.8,2,785.2564102564103,3.0,51.0,7.0,11.0,10.0,21.0,50.0,43.0,9.0,51.0,8.0,13.0,2.0,14.0,15.0,27.0,16.0,25.0,1.0,41.0,1.0,5.0,12.0,8.0,9.0,9.0,0.0,3.0,4.0,3.0,0.0,0.0,600.75464
CKT,SIH,Mixed,Mixed,9.739999999999998,0,146.5570154905694,3.0,7.0,7.0,2.0,10.0,21.0,50.0,15.0,9.0,6.0,8.0,9.0,2.0,3.0,15.0,9.0,16.0,10.0,1.0,0.0,1.0,0.0,12.0,9.0,9.0,9.0,0.0,4.0,4.0,2.0,0.0,9.0,130.39249
CKT,SKM,Mixed,Commercial Hub,5.58,1,869.171570846537,3.0,12.0,7.0,5.0,10.0,15.0,50.0,55.0,9.0,26.0,8.0,22.0,2.0,2.0,15.0,23.0,16.0,39.0,1.0,3.0,1.0,0.0,12.0,31.0,9.0,15.0,0.0,0.0,4.0,8.0,0.0,0.0,889.9258
CKT,SKW,Mixed,Commercial Hub,7.399999999999999,2,479.16666666666686,3.0,7.0,7.0,9.0,10.0,22.0,50.0,38.0,9.0,21.0,8.0,10.0,2.0,7.0,15.0,27.0,16.0,27.0,1.0,2.0,1.0,0.0,12.0,28.0,9.0,23.0,0.0,3.0,4.0,6.0,0.0,0.0,486.89334
CKT,SOH,Mixed,Residential,8.61,2,162.35689280481984,3.0,4.0,7.0,5.0,10.0,12.0,50.0,22.0,9.0,9.0,8.0,2.0,2.0,6.0,15.0,5.0,16.0,23.0,1.0,0.0,1.0,0.0,12.0,5.0,9.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,148.47693
CKT,SSP,Mixed,Commercial Hub,7.640000000000001,2,588.7908307613168,3.0,25.0,7.0,3.0,10.0,18.0,50.0,60.0,9.0,39.0,8.0,8.0,2.0,8.0,15.0,26.0,16.0,32.0,1.0,30.0,1.0,2.0,12.0,19.0,9.0,24.0,0.0,1.0,4.0,4.0,0.0,0.0,542.59937
CKT,STW,Mixed,Mixed,2.0,0,2597.0,3.0,6.0,7.0,5.0,10.0,10.0,50.0,29.0,9.0,17.0,8.0,10.0,2.0,6.0,15.0,21.0,16.0,24.0,1.0,0.0,1.0,0.0,12.0,10.0,9.0,10.0,0.0,3.0,4.0,8.0,0.0,0.0,1869.5822
CKT,SUN,Mixed,Residential,10.339999999999998,1,16.003657978966626,3.0,0.0,7.0,0.0,10.0,4.0,50.0,0.0,9.0,0.0,8.0,5.0,2.0,1.0,15.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,9.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,-50.333508
CKT,SUW,Mixed,Residential,2.3599999999999994,0,1770.833333333334,3.0,8.0,7.0,4.0,10.0,8.0,50.0,16.0,9.0,20.0,8.0,7.0,2.0,2.0,15.0,11.0,16.0,14.0,1.0,15.0,1.0,1.0,12.0,19.0,9.0,10.0,0.0,1.0,4.0,0.0,0.0,0.0,1792.3407
CKT,SWH,Mixed,Mixed,7.309999999999999,2,434.2556269467869,3.0,23.0,7.0,7.0,10.0,11.0,50.0,40.0,9.0,20.0,8.0,9.0,2.0,4.0,15.0,19.0,16.0,34.0,1.0,1.0,1.0,0.0,12.0,17.0,9.0,13.0,0.0,3.0,4.0,3.0,0.0,0.0,362.90503
CKT,SYP,Mixed,Commercial Hub,6.88,2,617.8818057667036,3.0,21.0,7.0,12.0,10.0,11.0,50.0,32.0,9.0,31.0,8.0,10.0,2.0,5.0,15.0,19.0,16.0,50.0,1.0,18.0,1.0,1.0,12.0,12.0,9.0,26.0,0.0,9.0,4.0,4.0,0.0,0.0,510.13943
CKT,TAK,Mixed,Mixed,7.209999999999999,2,368.56808413731517,3.0,16.0,7.0,5.0,10.0,21.0,50.0,35.0,9.0,24.0,8.0,9.0,2.0,7.0,15.0,10.0,16.0,26.0,1.0,2.0,1.0,1.0,12.0,8.0,9.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,355.59552
CKT,TAP,Mixed,Mixed,3.5399999999999996,1,905.7521007587964,3.0,2.0,7.0,7.0,10.0,9.0,50.0,41.0,9.0,12.0,8.0,8.0,2.0,4.0,15.0,8.0,16.0,16.0,1.0,3.0,1.0,0.0,12.0,7.0,9.0,7.0,0.0,1.0,4.0,2.0,0.0,0.0,1038.5002
CKT,TAW,Mixed,Mixed,0.19,0,15882.352941176472,3.0,4.0,7.0,8.0,10.0,13.0,50.0,29.0,9.0,14.0,8.0,18.0,2.0,5.0,15.0,17.0,16.0,18.0,1.0,0.0,1.0,0.0,12.0,17.0,9.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,14774.002
CKT,TIH,Mixed,Mixed,6.85,2,512.8808470931884,3.0,14.0,7.0,5.0,10.0,9.0,50.0,73.0,9.0,23.0,8.0,9.0,2.0,10.0,15.0,16.0,16.0,21.0,1.0,18.0,1.0,0.0,12.0,13.0,9.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,523.55347
CKT,TIK,Mixed,Mixed,6.000000000000001,1,392.9999999999999,3.0,10.0,7.0,2.0,10.0,10.0,50.0,16.0,9.0,16.0,8.0,11.0,2.0,7.0,15.0,6.0,16.0,42.0,1.0,0.0,1.0,0.0,12.0,3.0,9.0,3.0,0.0,1.0,4.0,4.0,0.0,0.0,337.1652
CKT,TIS,Mixed,Mixed,9.299999999999999,0,218.92732585540583,3.0,3.0,7.0,4.0,10.0,11.0,50.0,48.0,9.0,15.0,8.0,11.0,2.0,4.0,15.0,19.0,16.0,33.0,1.0,4.0,1.0,0.0,12.0,1.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,208.74747
CKT,TKO,Mixed,Mixed,9.14,2,221.60171796038887,3.0,15.0,7.0,3.0,10.0,25.0,50.0,7.0,9.0,35.0,8.0,8.0,2.0,8.0,15.0,7.0,16.0,38.0,1.0,1.0,1.0,0.0,12.0,3.0,9.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,201.48364
CKT,TKW,Mixed,Commercial Hub,2.3799999999999994,0,3075.2599698890103,3.0,10.0,7.0,4.0,10.0,17.0,50.0,45.0,9.0,27.0,8.0,17.0,2.0,4.0,15.0,16.0,16.0,39.0,1.0,9.0,1.0,0.0,12.0,16.0,9.0,25.0,0.0,3.0,4.0,7.0,0.0,0.0,2532.4949
CKT,TSH,Mixed,Residential,4.09,0,306.3906654675565,3.0,3.0,7.0,4.0,10.0,6.0,50.0,7.0,9.0,8.0,8.0,6.0,2.0,1.0,15.0,4.0,16.0,7.0,1.0,0.0,1.0,0.0,12.0,2.0,9.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,451.38065
CKT,TST,Mixed,Special/Industrial,6.7299999999999995,2,2029.6086047706474,3.0,21.0,7.0,26.0,10.0,50.0,50.0,29.0,9.0,75.0,8.0,8.0,2.0,11.0,15.0,15.0,16.0,9.0,1.0,566.0,1.0,1.0,12.0,13.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1971.3655
CKT,TSW,Mixed,Commercial Hub,8.399999999999999,2,505.74920778632884,3.0,24.0,7.0,9.0,10.0,25.0,50.0,39.0,9.0,45.0,8.0,20.0,2.0,17.0,15.0,22.0,16.0,29.0,1.0,17.0,1.0,0.0,12.0,27.0,9.0,18.0,0.0,1.0,4.0,9.0,0.0,2.0,503.77042
CKT,TSY,Mixed,Mixed,10.249999999999998,1,150.99259259259264,3.0,2.0,7.0,3.0,10.0,17.0,50.0,29.0,9.0,14.0,8.0,11.0,2.0,6.0,15.0,8.0,16.0,15.0,1.0,1.0,1.0,0.0,12.0,5.0,9.0,2.0,0.0,17.0,4.0,0.0,0.0,0.0,162.13649
CKT,TUC,Mixed,Residential,10.419999999999998,1,108.20725000843456,3.0,10.0,7.0,4.0,10.0,11.0,50.0,7.0,9.0,10.0,8.0,7.0,2.0,4.0,15.0,11.0,16.0,13.0,1.0,3.0,1.0,0.0,12.0,3.0,9.0,7.0,0.0,3.0,4.0,3.0,0.0,0.0,93.6145
CKT,TUM,Mixed,Mixed,11.739999999999998,0,163.0237893974158,3.0,9.0,7.0,7.0,10.0,35.0,50.0,26.0,9.0,36.0,8.0,11.0,2.0,6.0,15.0,14.0,16.0,9.0,1.0,2.0,1.0,0.0,12.0,11.0,9.0,6.0,0.0,3.0,4.0,3.0,0.0,2.0,189.94157
CKT,TWH,Mixed,Commercial Hub,8.309999999999999,2,395.16083441686936,3.0,11.0,7.0,16.0,10.0,14.0,50.0,59.0,9.0,25.0,8.0,21.0,2.0,0.0,15.0,19.0,16.0,29.0,1.0,1.0,1.0,0.0,12.0,19.0,9.0,9.0,0.0,0.0,4.0,10.0,0.0,0.0,350.45184
CKT,TWO,Mixed,Commercial Hub,3.7399999999999998,1,1223.4951663729103,3.0,13.0,7.0,7.0,10.0,8.0,50.0,40.0,9.0,10.0,8.0,12.0,2.0,10.0,15.0,23.0,16.0,27.0,1.0,0.0,1.0,0.0,12.0,21.0,9.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,1415.5571
CKT,TWW,Mixed,Mixed,8.799999999999999,0,264.795918367347,3.0,4.0,7.0,4.0,10.0,32.0,50.0,57.0,9.0,28.0,8.0,9.0,2.0,7.0,15.0,10.0,16.0,11.0,1.0,3.0,1.0,0.0,12.0,3.0,9.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,274.2472
CKT,UNI,Mixed,Residential,3.4699999999999998,1,353.1372460699969,3.0,6.0,7.0,2.0,10.0,9.0,50.0,9.0,9.0,0.0,8.0,5.0,2.0,3.0,15.0,8.0,16.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,9.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,696.45667
CKT,WAC,Mixed,Special/Industrial,6.6899999999999995,2,1011.717039168968,3.0,114.0,7.0,15.0,10.0,38.0,50.0,41.0,9.0,64.0,8.0,6.0,2.0,7.0,15.0,18.0,16.0,21.0,1.0,43.0,1.0,4.0,12.0,15.0,9.0,15.0,0.0,0.0,4.0,6.0,0.0,0.0,845.9049
CKT,WCH,Mixed,Residential,7.55,2,215.163640094388,3.0,9.0,7.0,2.0,10.0,14.0,50.0,24.0,9.0,6.0,8.0,15.0,2.0,5.0,15.0,7.0,16.0,10.0,1.0,3.0,1.0,0.0,12.0,3.0,9.0,3.0,0.0,5.0,4.0,1.0,0.0,0.0,75.57539
CKT,WHA,Mixed,Mixed,5.4399999999999995,1,648.6294896030247,3.0,11.0,7.0,8.0,10.0,24.0,50.0,28.0,9.0,31.0,8.0,5.0,2.0,6.0,15.0,11.0,16.0,36.0,1.0,4.0,1.0,0.0,12.0,8.0,9.0,4.0,0.0,2.0,4.0,5.0,0.0,0.0,511.91568
CKT,WKS,Mixed,Residential,7.64,0,126.02880658436213,3.0,4.0,7.0,2.0,10.0,10.0,50.0,11.0,9.0,9.0,8.0,2.0,2.0,4.0,15.0,7.0,16.0,9.0,1.0,0.0,1.0,0.0,12.0,1.0,9.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,106.98221
CKT,WTS,Mixed,Commercial Hub,5.32,1,1034.1641964428775,3.0,20.0,7.0,4.0,10.0,23.0,50.0,87.0,9.0,23.0,8.0,17.0,2.0,9.0,15.0,27.0,16.0,35.0,1.0,0.0,1.0,0.0,12.0,16.0,9.0,6.0,0.0,4.0,4.0,10.0,0.0,0.0,948.21643
CKT,YAT,Mixed,Mixed,5.890000000000001,1,371.586679333756,3.0,6.0,7.0,2.0,10.0,19.0,50.0,27.0,9.0,15.0,8.0,6.0,2.0,7.0,15.0,13.0,16.0,12.0,1.0,0.0,1.0,0.0,12.0,6.0,9.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,353.56985
CKT,YMT,Mixed,Commercial Hub,5.47,1,1601.3033642372718,3.0,18.0,7.0,8.0,10.0,14.0,50.0,44.0,9.0,76.0,8.0,16.0,2.0,1.0,15.0,14.0,16.0,34.0,1.0,171.0,1.0,0.0,12.0,33.0,9.0,20.0,0.0,2.0,4.0,5.0,0.0,0.0,1648.0099
CKT,YUL,Mixed,Commercial Hub,8.94,0,263.34060702241624,3.0,5.0,7.0,6.0,10.0,20.0,50.0,15.0,9.0,24.0,8.0,9.0,2.0,12.0,15.0,23.0,16.0,26.0,1.0,0.0,1.0,0.0,12.0,15.0,9.0,12.0,0.0,0.0,4.0,10.0,0.0,0.0,305.53775
CSW,ADM,Commercial Hub,Special/Industrial,0.77,0,22407.354208560755,22.0,80.0,7.0,23.0,20.0,23.0,54.0,20.0,40.0,19.0,14.0,15.0,5.0,10.0,23.0,9.0,47.0,8.0,13.0,6.0,0.0,1.0,38.0,1.0,35.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,20631.191
CSW,AIR,Commercial Hub,Residential,7.59,2,162.96665722521652,22.0,6.0,7.0,0.0,20.0,12.0,54.0,1.0,40.0,3.0,14.0,5.0,5.0,4.0,23.0,1.0,47.0,0.0,13.0,4.0,0.0,0.0,38.0,0.0,35.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,105.20852
CSW,AUS,Commercial Hub,Mixed,7.17,1,1183.1655652752331,22.0,10.0,7.0,3.0,20.0,44.0,54.0,22.0,40.0,32.0,14.0,12.0,5.0,7.0,23.0,13.0,47.0,12.0,13.0,67.0,0.0,0.0,38.0,11.0,35.0,8.0,0.0,1.0,7.0,1.0,0.0,0.0,1206.6046
CSW,AWE,Commercial Hub,Residential,8.79,2,40.69108061946432,22.0,1.0,7.0,1.0,20.0,6.0,54.0,0.0,40.0,2.0,14.0,0.0,5.0,0.0,23.0,0.0,47.0,0.0,13.0,1.0,0.0,0.0,38.0,0.0,35.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,34.389465
CSW,CAB,Commercial Hub,Special/Industrial,3.91,1,3869.0315703020974,22.0,25.0,7.0,7.0,20.0,31.0,54.0,23.0,40.0,66.0,14.0,7.0,5.0,22.0,23.0,11.0,47.0,13.0,13.0,56.0,0.0,2.0,38.0,10.0,35.0,8.0,0.0,5.0,7.0,1.0,0.0,0.0,2979.481
CSW,CEN,Commercial Hub,Special/Industrial,1.01,0,23006.856265934017,22.0,61.0,7.0,29.0,20.0,34.0,54.0,30.0,40.0,50.0,14.0,7.0,5.0,13.0,23.0,11.0,47.0,11.0,13.0,23.0,0.0,4.0,38.0,8.0,35.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,25522.535
CSW,CHH,Commercial Hub,Mixed,3.79,1,2507.18049520356,22.0,7.0,7.0,4.0,20.0,14.0,54.0,46.0,40.0,13.0,14.0,28.0,5.0,8.0,23.0,17.0,47.0,20.0,13.0,0.0,0.0,0.0,38.0,9.0,35.0,0.0,0.0,6.0,7.0,5.0,0.0,0.0,2070.208
CSW,CHW,Commercial Hub,Commercial Hub,4.719999999999999,1,2503.178639542277,22.0,16.0,7.0,8.0,20.0,15.0,54.0,57.0,40.0,26.0,14.0,19.0,5.0,9.0,23.0,29.0,47.0,29.0,13.0,1.0,0.0,1.0,38.0,12.0,35.0,20.0,0.0,1.0,7.0,9.0,0.0,0.0,2161.4568
CSW,CIO,Commercial Hub,Mixed,11.29,2,303.3882157595034,22.0,8.0,7.0,2.0,20.0,18.0,54.0,23.0,40.0,15.0,14.0,11.0,5.0,8.0,23.0,16.0,47.0,13.0,13.0,1.0,0.0,0.0,38.0,12.0,35.0,9.0,0.0,2.0,7.0,3.0,0.0,0.0,323.57385
CSW,CKT,Commercial Hub,Mixed,7.289999999999999,2,695.1709807767581,22.0,3.0,7.0,7.0,20.0,10.0,54.0,50.0,40.0,9.0,14.0,8.0,5.0,2.0,23.0,15.0,47.0,16.0,13.0,1.0,0.0,1.0,38.0,12.0,35.0,9.0,0.0,0.0,7.0,4.0,0.0,0.0,430.13202
CSW,DIH,Commercial Hub,Mixed,3.7,1,2339.2937980986867,22.0,7.0,7.0,3.0,20.0,21.0,54.0,39.0,40.0,25.0,14.0,7.0,5.0,3.0,23.0,10.0,47.0,20.0,13.0,1.0,0.0,0.0,38.0,10.0,35.0,4.0,0.0,5.0,7.0,3.0,0.0,1.0,1891.018
CSW,DIS,Commercial Hub,Residential,8.58,2,99.15403088375662,22.0,0.0,7.0,0.0,20.0,3.0,54.0,20.0,40.0,1.0,14.0,2.0,5.0,1.0,23.0,1.0,47.0,0.0,13.0,0.0,0.0,0.0,38.0,0.0,35.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,103.063354
CSW,ETS,Commercial Hub,Special/Industrial,6.840000000000001,2,3743.5573719283625,22.0,9.0,7.0,19.0,20.0,41.0,54.0,17.0,40.0,50.0,14.0,3.0,5.0,10.0,23.0,6.0,47.0,4.0,13.0,544.0,0.0,0.0,38.0,5.0,35.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3579.1362
CSW,EXC,Commercial Hub,Residential,3.84,1,2566.636500239055,22.0,57.0,7.0,9.0,20.0,30.0,54.0,14.0,40.0,17.0,14.0,6.0,5.0,4.0,23.0,10.0,47.0,1.0,13.0,26.0,0.0,1.0,38.0,4.0,35.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,2067.4353
CSW,FAN,Commercial Hub,Mixed,4.79,1,1686.846179315776,22.0,15.0,7.0,1.0,20.0,13.0,54.0,37.0,40.0,16.0,14.0,6.0,5.0,13.0,23.0,12.0,47.0,34.0,13.0,1.0,0.0,1.0,38.0,11.0,35.0,9.0,0.0,0.0,7.0,5.0,0.0,0.0,1351.5652
CSW,FOH,Commercial Hub,Commercial Hub,4.0600000000000005,1,2944.8983736662026,22.0,17.0,7.0,2.0,20.0,16.0,54.0,26.0,40.0,36.0,14.0,14.0,5.0,5.0,23.0,14.0,47.0,42.0,13.0,17.0,0.0,0.0,38.0,25.0,35.0,13.0,0.0,3.0,7.0,2.0,0.0,0.0,2498.366
CSW,FOT,Commercial Hub,Residential,4.35,1,919.730980871692,22.0,8.0,7.0,3.0,20.0,11.0,54.0,8.0,40.0,11.0,14.0,8.0,5.0,4.0,23.0,9.0,47.0,12.0,13.0,0.0,0.0,0.0,38.0,3.0,35.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,930.97644
CSW,HAH,Commercial Hub,Mixed,7.8,2,835.1627066115701,22.0,7.0,7.0,1.0,20.0,18.0,54.0,55.0,40.0,22.0,14.0,6.0,5.0,7.0,23.0,24.0,47.0,34.0,13.0,0.0,0.0,0.0,38.0,12.0,35.0,6.0,0.0,2.0,7.0,5.0,0.0,0.0,1059.3944
CSW,HEO,Commercial Hub,Mixed,11.889999999999999,2,281.6696268058003,22.0,4.0,7.0,4.0,20.0,12.0,54.0,48.0,40.0,13.0,14.0,10.0,5.0,5.0,23.0,16.0,47.0,18.0,13.0,0.0,0.0,0.0,38.0,9.0,35.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,398.57928
CSW,HFC,Commercial Hub,Residential,4.659999999999999,1,547.8280413040494,22.0,3.0,7.0,2.0,20.0,6.0,54.0,7.0,40.0,5.0,14.0,6.0,5.0,2.0,23.0,5.0,47.0,14.0,13.0,0.0,0.0,0.0,38.0,3.0,35.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,366.89957
CSW,HIK,Commercial Hub,Residential,6.75,2,427.471383975026,22.0,3.0,7.0,7.0,20.0,7.0,54.0,15.0,40.0,6.0,14.0,6.0,5.0,4.0,23.0,15.0,47.0,9.0,13.0,0.0,0.0,0.0,38.0,2.0,35.0,3.0,0.0,1.0,7.0,1.0,0.0,0.0,450.69534
CSW,HKU,Commercial Hub,Mixed,4.079999999999999,1,2380.2235104470215,22.0,7.0,7.0,9.0,20.0,18.0,54.0,34.0,40.0,25.0,14.0,8.0,5.0,1.0,23.0,9.0,47.0,42.0,13.0,3.0,0.0,0.0,38.0,18.0,35.0,12.0,0.0,0.0,7.0,3.0,0.0,0.0,2205.7761
CSW,HOK,Commercial Hub,Special/Industrial,6.01,1,1851.848083337234,22.0,65.0,7.0,17.0,20.0,38.0,54.0,25.0,40.0,52.0,14.0,8.0,5.0,27.0,23.0,11.0,47.0,3.0,13.0,20.0,0.0,3.0,38.0,3.0,35.0,3.0,0.0,4.0,7.0,1.0,0.0,0.0,1901.9371
CSW,HOM,Commercial Hub,Mixed,3.4800000000000004,1,2947.126116071428,22.0,8.0,7.0,4.0,20.0,16.0,54.0,47.0,40.0,16.0,14.0,8.0,5.0,1.0,23.0,13.0,47.0,23.0,13.0,8.0,0.0,0.0,38.0,4.0,35.0,14.0,0.0,13.0,7.0,3.0,0.0,4.0,2328.5286
CSW,HUH,Commercial Hub,Residential,3.9099999999999997,1,1550.3088173684364,22.0,12.0,7.0,7.0,20.0,26.0,54.0,9.0,40.0,16.0,14.0,3.0,5.0,5.0,23.0,6.0,47.0,9.0,13.0,7.0,0.0,0.0,38.0,0.0,35.0,4.0,0.0,7.0,7.0,0.0,0.0,4.0,1217.132
CSW,JOR,Commercial Hub,Special/Industrial,0.52,0,62034.71260387811,22.0,17.0,7.0,7.0,20.0,22.0,54.0,29.0,40.0,57.0,14.0,13.0,5.0,5.0,23.0,19.0,47.0,23.0,13.0,208.0,0.0,2.0,38.0,28.0,35.0,10.0,0.0,1.0,7.0,0.0,0.0,0.0,62950.152
CSW,KAT,Commercial Hub,Residential,6.7700000000000005,2,473.7224814444891,22.0,13.0,7.0,2.0,20.0,24.0,54.0,6.0,40.0,16.0,14.0,6.0,5.0,8.0,23.0,3.0,47.0,4.0,13.0,0.0,0.0,0.0,38.0,0.0,35.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,472.0717
CSW,KET,Commercial Hub,Mixed,4.139999999999999,1,1931.331284349499,22.0,7.0,7.0,6.0,20.0,13.0,54.0,36.0,40.0,20.0,14.0,9.0,5.0,6.0,23.0,15.0,47.0,20.0,13.0,2.0,0.0,0.0,38.0,12.0,35.0,5.0,0.0,0.0,7.0,5.0,0.0,1.0,1684.8751
CSW,KOB,Commercial Hub,Mixed,3.9,1,2883.173677634318,22.0,13.0,7.0,8.0,20.0,23.0,54.0,58.0,40.0,25.0,14.0,8.0,5.0,7.0,23.0,18.0,47.0,24.0,13.0,0.0,0.0,0.0,38.0,13.0,35.0,10.0,0.0,4.0,7.0,2.0,0.0,0.0,2560.3303
CSW,KOT,Commercial Hub,Mixed,3.41,1,2606.938466996776,22.0,5.0,7.0,2.0,20.0,15.0,54.0,39.0,40.0,10.0,14.0,8.0,5.0,6.0,23.0,10.0,47.0,44.0,13.0,3.0,0.0,0.0,38.0,6.0,35.0,5.0,0.0,3.0,7.0,0.0,0.0,0.0,2099.8953
CSW,KOW,Commercial Hub,Residential,4.12,1,867.8436279296875,22.0,6.0,7.0,3.0,20.0,34.0,54.0,2.0,40.0,8.0,14.0,3.0,5.0,4.0,23.0,0.0,47.0,4.0,13.0,3.0,0.0,0.0,38.0,0.0,35.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,874.2781
CSW,KSR,Commercial Hub,Residential,3.27,1,427.7981012345815,22.0,1.0,7.0,0.0,20.0,7.0,54.0,2.0,40.0,2.0,14.0,2.0,5.0,5.0,23.0,5.0,47.0,0.0,13.0,0.0,0.0,0.0,38.0,0.0,35.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1160.9083
CSW,KWF,Commercial Hub,Mixed,0.41000000000000003,0,34002.313766913125,22.0,11.0,7.0,4.0,20.0,22.0,54.0,38.0,40.0,24.0,14.0,11.0,5.0,20.0,23.0,24.0,47.0,27.0,13.0,0.0,0.0,0.0,38.0,11.0,35.0,12.0,0.0,0.0,7.0,4.0,0.0,0.0,32859.785
CSW,KWH,Commercial Hub,Mixed,0.48000000000000004,0,35906.683710737765,22.0,18.0,7.0,4.0,20.0,23.0,54.0,66.0,40.0,25.0,14.0,16.0,5.0,9.0,23.0,21.0,47.0,33.0,13.0,2.0,0.0,0.0,38.0,13.0,35.0,9.0,0.0,0.0,7.0,3.0,0.0,0.0,35165.156
CSW,KWT,Commercial Hub,Mixed,4.16,1,2685.3854936602365,22.0,24.0,7.0,2.0,20.0,50.0,54.0,26.0,40.0,28.0,14.0,12.0,5.0,14.0,23.0,11.0,47.0,16.0,13.0,2.0,0.0,0.0,38.0,12.0,35.0,11.0,0.0,7.0,7.0,4.0,0.0,1.0,2330.541
CSW,LAK,Commercial Hub,Mixed,0.29000000000000004,0,24803.19692326182,22.0,7.0,7.0,2.0,20.0,18.0,54.0,20.0,40.0,8.0,14.0,19.0,5.0,6.0,23.0,17.0,47.0,14.0,13.0,0.0,0.0,0.0,38.0,3.0,35.0,5.0,0.0,5.0,7.0,3.0,0.0,0.0,27232.998
CSW,LAT,Commercial Hub,Mixed,4.26,1,1867.7080773178739,22.0,10.0,7.0,3.0,20.0,16.0,54.0,41.0,40.0,15.0,14.0,4.0,5.0,13.0,23.0,12.0,47.0,25.0,13.0,0.0,0.0,0.0,38.0,6.0,35.0,6.0,0.0,5.0,7.0,3.0,0.0,0.0,1452.252
CSW,LCK,Commercial Hub,Mixed,0.07,0,49676.82767053891,22.0,11.0,7.0,2.0,20.0,45.0,54.0,18.0,40.0,26.0,14.0,18.0,5.0,12.0,23.0,13.0,47.0,14.0,13.0,2.0,0.0,0.0,38.0,6.0,35.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,49335.83
CSW,LET,Commercial Hub,Mixed,5.640000000000001,1,1054.1034620409348,22.0,5.0,7.0,5.0,20.0,15.0,54.0,31.0,40.0,12.0,14.0,5.0,5.0,10.0,23.0,18.0,47.0,18.0,13.0,1.0,0.0,0.0,38.0,7.0,35.0,12.0,0.0,2.0,7.0,2.0,0.0,0.0,795.2542
CSW,LHP,Commercial Hub,Residential,7.6499999999999995,2,186.77536837181336,22.0,3.0,7.0,2.0,20.0,13.0,54.0,2.0,40.0,5.0,14.0,6.0,5.0,2.0,23.0,0.0,47.0,7.0,13.0,0.0,0.0,0.0,38.0,0.0,35.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,86.24124
